pid	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	label
0	-2.8217870558	2.51542046319	7.96248218827	6.32734010664	-7.09798090292	-0.314382021212	0.586047473935	-1
1	3.49029812547	1.19408798357	12.1821810047	1.42584611252	4.16772305072	-0.341681476091	0.929880545211	1
2	-3.77542785343	-2.68400434229	14.2538554765	7.20387930943	10.1332647526	0.592239364527	-0.441785818323	1
3	2.21717026893	4.14082756884	4.91584400145	17.1464529548	9.18091977441	0.798273001097	-0.841057361512	1
4	3.63518573904	0.969977921648	13.2145753573	0.940857168485	3.52604990796	-0.473793140759	0.824873232255	1
5	2.22424678227	0.787881596766	4.94727374846	0.620757410522	1.75244310642	0.793990895003	0.708860651438	1
6	-1.2754544976	2.1850161363	1.62678417546	4.77429551588	-2.78688865838	-0.956702703055	0.817223335827	-1
7	4.94027676466	-0.929057789681	24.4063345114	0.863148376568	-4.58980261139	-0.974145760374	-0.801056299797	-1
8	2.06871053534	-4.04419566522	4.27956327903	16.3555185786	-8.36627017962	0.878580633884	0.784942311997	-1
9	-3.73026953357	3.66553959054	13.9149107931	13.4361804898	-13.6734506587	0.555261101992	-0.500301486262	-1
10	-0.674386336491	-0.655826088234	0.454796930845	0.430107858008	0.442280153019	-0.624418107728	-0.609814162965	1
11	-3.35184812169	1.87644922083	11.2348858309	3.52106167836	-6.2895727963	0.208709748744	0.953650689659	-1
12	1.48079941233	-1.15512464517	2.19276689954	1.33431294589	-1.71050789574	0.99595301033	-0.914845298819	-1
13	-2.41665395581	3.32170930684	5.84021634215	11.0337527191	-8.02742193643	-0.663089556738	-0.179144340769	-1
14	4.26916240453	-1.69089938051	18.2257476363	2.85914071501	-7.21872406513	-0.903372630027	-0.992796293794	-1
15	-0.921735186508	-4.26111802203	0.849595754046	18.1571267976	3.92762241476	-0.796651632744	0.899893552158	1
16	4.20348094106	-1.67831380075	17.6692520219	2.8167372138	-7.05476007459	-0.873277057577	-0.994225562325	-1
17	-2.03325178537	-0.962382388834	4.13411282272	0.926179862337	1.95676571031	-0.894959701161	-0.820555589846	1
18	-0.580892529719	-4.05034304091	0.337436131083	16.405278749	2.35281401526	-0.548770286186	0.788736179	1
19	1.77233249754	-3.03546835095	3.14116248185	9.21406810959	-5.37985920365	0.979760231556	-0.105925212971	-1
20	-0.980567646351	2.5024844236	0.96151290907	6.26242829038	-2.45385526128	-0.830813428488	0.596479919051	-1
21	3.18019668065	-3.26993840845	10.1136509276	10.692497195	-10.3990472725	-0.0385944393698	0.127993679549	-1
22	0.880240046323	-1.50185598069	0.77482253915	2.25557138672	-1.32199377801	0.770891802481	-0.997624555392	-1
23	-4.2711474688	-0.82161362928	18.2427007002	0.675048955818	3.50923297303	0.904222157305	-0.732245729486	1
24	-1.97208388593	0.886488030053	3.88911485313	0.785861027427	-1.74822875913	-0.920558831527	0.774856483778	-1
25	-4.88685475752	2.17612248272	23.8813494211	4.73550905979	-10.6343945076	0.984819410931	0.822316548768	-1
26	-1.05980019596	-3.86009131081	1.12317645536	14.9003049278	4.09092552763	-0.872257786317	0.658255211159	1
27	-3.06533802983	-0.933607086607	9.39629723713	0.871622192163	2.8618213075	-0.0761807447555	-0.803771160196	1
28	4.03989114303	0.892042946499	16.3207204475	0.795740618399	3.60375639876	-0.78226810029	0.778355980124	1
29	-2.76406315496	-0.627172386412	7.64004512462	0.393345202277	1.73354408509	-0.368625072557	-0.586857616203	1
30	-4.53390635798	2.32927862499	20.5563068629	5.42553891282	-10.5607311673	0.98411421553	0.725880752862	-1
31	4.0915909041	-0.750371744801	16.7411161266	0.563057755396	-3.07021420573	-0.813414487142	-0.681910714451	-1
32	4.75666984794	-3.91833281341	22.6259080423	15.3533320367	-18.6382155478	-0.99901976257	0.700958222074	-1
33	-4.8246162399	-1.36180633215	23.2769218623	1.85451648629	6.5701929457	0.993709128043	-0.978240961454	1
34	-0.448378626004	-1.43888669096	0.201043392257	2.07039490942	0.645166037468	-0.433505001504	-0.991312531893	1
35	-3.49206279692	-3.71303669334	12.1945025777	13.7866414861	12.9661573004	0.343339409362	0.540847224154	1
36	5.14812569913	-3.00867668585	26.503198214	9.05213539996	-15.4890457668	-0.906559335282	-0.132524949889	-1
37	5.14391357682	3.9985773541	26.4598468858	15.9886208567	20.5683363397	-0.908329133784	-0.755871826351	1
38	1.09839235793	-0.720132885772	1.20646577196	0.51859137317	-0.790988458426	0.8904769885	-0.659484570434	1
39	2.75519165976	-2.2525351375	7.59108108199	5.07391454568	-6.20616602415	0.376857206642	-0.776478191779	-1
40	2.38898817257	-1.67042763038	5.7072644887	2.79032846835	-3.99063185213	0.683542115751	-0.995040905871	-1
41	2.38233712965	3.72998667399	5.67553019933	13.9128005881	8.88608574656	0.688381631184	-0.555025832232	1
42	-3.99759637616	2.68718618228	15.9807767867	7.22096957824	-10.7422857444	0.755229197256	0.438929092739	-1
43	-2.22385451808	-3.17471348143	4.94552891759	10.0788056892	7.06010091929	-0.794229302944	0.0331147726411	1
44	0.678796902938	-3.51702144741	0.460765235439	12.3694398615	-2.38734326607	0.62785707372	0.366671491316	1
45	3.53466099834	2.1051256071	12.4938283732	4.43155382165	7.44090538001	-0.38302456084	0.860610396175	1
46	0.569544005269	1.83604468647	0.324380373938	3.37106009072	1.04570824459	0.539248090236	0.965027423416	-1
47	1.49285955109	2.82262860445	2.22862963928	7.96723223867	4.21378807133	0.996964466485	0.313583030746	1
48	2.67840775193	4.91177722497	7.17386808562	24.1255555078	13.1557421951	0.44679968961	-0.980187931479	1
49	4.60993560613	-3.12307679269	21.2515062927	9.75360865304	-14.3971829073	-0.994756242304	-0.0185148029311	-1
50	-3.84146463472	-1.24731544298	14.7568505398	1.55579581431	4.79151816256	0.644119767725	-0.948134699921	1
51	-4.92165785485	1.9887945633	24.2227160402	3.95530381499	-9.78816638412	0.978183063666	0.91390335036	-1
52	3.54420690408	-3.26770674128	12.561402579	10.677907347	-11.581428793	-0.391824893024	0.125780050987	-1
53	-0.861313603683	0.699563546439	0.741861123889	0.489389155507	-0.602543599188	-0.75869895306	0.643883807793	-1
54	1.51236760512	-0.650775645759	2.28725577301	0.423508941113	-0.984212004846	0.998293527804	-0.605803702648	-1
55	-4.37805088856	1.25334809305	19.1673295828	1.57088144235	-5.48722173245	0.944627717735	0.950035027068	-1
56	0.668761256717	5.01592786667	0.447241618486	25.1595323637	3.35445822372	0.620014557014	-0.954284696726	-1
57	-0.825356086444	-1.98832185646	0.68121266943	3.95342380487	1.64107354604	-0.734789360609	-0.914095135006	1
58	3.34875694451	4.49835795744	11.2141730734	20.2352243133	15.0639074489	-0.205685654283	-0.977182664288	1
59	-4.50686569554	-2.19444048618	20.3118383976	4.81556904737	9.89004854805	0.978954326868	-0.811755672513	1
60	-3.38710735132	-3.93375396516	11.4724962094	15.4744202584	13.3240469737	0.243055620122	0.711872841136	1
61	-2.75451905419	-0.888454663022	7.58737521988	0.789351688245	2.44726529807	-0.37748013663	-0.776098166385	1
62	-2.74986304662	-3.15016507447	7.56174677516	9.92353999639	8.66252252903	-0.381787574808	0.00857231588463	1
63	2.39887295616	-4.6396764688	5.7545914598	21.5265977352	-11.1299944063	0.676293826424	0.997357609855	-1
64	4.97379638413	-4.10019704902	24.7386504708	16.8116158408	-20.3935452567	-0.966027205016	0.818390363675	-1
65	-2.81918113168	4.51262522893	7.94778225322	20.3637864568	-12.7219078998	-0.316854745735	-0.980113485831	-1
66	4.57343331206	-0.949646387414	20.9162922599	0.901828261128	-4.34314442288	-0.990361185502	-0.813209763476	-1
67	-0.910580690583	4.54073668415	0.829157194062	20.6182896347	-4.1347071456	-0.789860002936	-0.985303882314	-1
68	2.52536219534	-3.57675947085	6.37745421765	12.7932083123	-9.03261314951	0.577963090892	0.42156167708	-1
69	-2.17490200632	0.86666740972	4.7301987371	0.75111239907	-1.88491668821	-0.823010424212	0.762175753944	-1
70	-3.75835930075	3.06099887307	14.1252646335	9.36971410091	-11.5043335842	0.578400571666	0.0805065612863	-1
71	-5.16918824274	-2.5651762066	26.7205070889	6.58012897093	13.2598786877	0.897468866616	-0.54502291614	1
72	4.9121944743	0.628883291214	24.1296545533	0.395494193969	3.08919702808	-0.980105201696	0.588242059369	1
73	3.77639143298	1.09011762236	14.2611322551	1.18835643059	4.11671085003	-0.593015505329	0.886681306938	1
74	-1.58719558688	3.53283591815	2.519189831	12.4809296245	-5.60730157844	-0.999865535148	-0.381338027649	-1
75	3.27805687693	4.13204993212	10.7456568884	17.0738366415	13.5450946958	-0.136041067065	-0.836276795277	1
76	3.03340018275	1.78840690412	9.20151666872	3.1983992547	5.42495382979	0.10798151785	0.97641610578	1
77	-4.07490075001	4.66204143136	16.6048161224	21.7346303077	-18.9973561252	0.803593243473	-0.998732829864	-1
78	-0.701747757507	2.83436875642	0.492449915166	8.03364624739	-1.98901191877	-0.6455534613	0.302413688413	-1
79	-5.20424436081	-3.87799926002	27.0841593671	15.0388782607	20.1820557802	0.881458150362	0.671629955808	1
80	-1.58328790871	2.6275478115	2.50680060188	6.90400750173	-4.16016467951	-0.999921981205	0.491703357507	-1
81	-0.702759188819	1.06022660844	0.493870477469	1.12408046125	-0.745083991315	-0.646325576318	0.872466242488	-1
82	4.51172815554	-5.2970234583	20.3556909495	28.0584575178	-23.8987298774	-0.979935078228	0.833913871257	-1
83	-2.62693871953	-3.75384612534	6.90080703615	14.0913607327	9.8611237338	-0.492233640882	0.57471305764	1
84	3.19633420177	-4.1264481574	10.2165523294	17.0275743957	-13.1895073773	-0.0547142121852	0.833192195114	-1
85	-2.03223764811	-5.22359103792	4.12998985839	27.2859033315	10.6155783656	-0.895411695145	0.872157060114	1
86	2.74144698231	2.10805097064	7.51553155682	4.44387889484	5.77910997203	0.38955251031	0.859116933733	1
87	4.28383909938	4.03280038541	18.3512774294	16.2634789485	17.275867971	-0.909569306027	-0.777831341549	1
88	0.618994118809	-1.7531484221	0.38315371912	3.07352938993	-1.08518856268	0.580216201699	-0.983419877073	-1
89	-1.15125638518	3.76967331465	1.32539126441	14.2104368992	-4.33986047352	-0.91327643729	-0.587592795073	-1
90	-1.57342144905	4.7789089612	2.47565505634	22.8379708594	-7.51923786263	-0.999996554369	-0.997788361781	-1
91	3.04056683436	4.45191646501	9.24504667422	19.8195602114	13.5363495529	0.100854058344	-0.966268395743	1
92	2.53197079285	0.70260360512	6.41087609584	0.493651825928	1.77897180711	0.572557478057	0.646206848526	1
93	-3.95200142895	-4.23359782816	15.6183152945	17.9233505706	16.7311846665	0.724568963822	0.887552495283	1
94	3.96121823483	0.955693707975	15.691249904	0.913350463464	3.78571134295	-0.730890342068	0.816714235798	1
95	-3.65276789526	-0.953539008043	13.3427132966	0.90923663986	3.48305667546	0.489202595225	-0.815468987787	1
96	4.67042287433	0.855283412982	21.8128498251	0.731509716523	3.99453521603	-0.9991195522	0.754756866672	1
97	1.32947135103	3.92618459605	1.76749407322	15.4149254822	5.21974993931	0.971022172104	-0.706536467149	1
